username, created_at, lng, lat, text
ken61244, Thu Jun 11 08:41:03 +0000 2020, -89.266508, 39.739300, @realDonaldTrump @EricTrump It was in bill NO MONEY FOR TRUMP PROPERTY 
Jose_A_Santiago, Thu Jun 11 08:41:03 +0000 2020, -106.417430, 31.793368, @BBCNews @JasonSamfield https://t.co/le7RIBFzxl 
AlagadanJohn, Thu Jun 11 08:41:04 +0000 2020, -79.272570, 43.629311, Flex ko lang mga kapatid ko. ❤️❤️❤️ https://t.co/muGtX05k4j 
KingGrapeMind, Thu Jun 11 08:41:05 +0000 2020, -106.632718, 35.117002, @JessySol87 https://t.co/Bi7x97UWUQ 
Mel_Money06, Thu Jun 11 08:41:05 +0000 2020, -158.064849, 21.492051, I FaceTimed my mom and she said I looked like my dad because I’m so dark.. I said “I would hope so, he did make me.… https://t.co/zfEs1GfskN 
k9_paranor_Unit, Thu Jun 11 08:41:07 +0000 2020, -100.764149, 46.829904, @Bill_Burt_409 Please pick up @LivePDMissoula2 @IDChannelShows #BluePawsMatter #BackTheBlue #Heros #EnoughIsEnough… https://t.co/hV53oVgH5I 
ms_cortezzz, Thu Jun 11 08:41:08 +0000 2020, -80.233328, 25.782353, Moving into a bigger apartment next month and then hopefully a house this time next year. I couldn’t be much happier.. 🤍 
RandallOtt, Thu Jun 11 08:41:09 +0000 2020, -104.789327, 38.888519, @DaveDia98622441 @AndersHounds Only if we take back the house keep the Senate &amp; win the Whitehouse.  Otherwise the… https://t.co/2zdrD2ftmK 
Dsrtrdbikr, Thu Jun 11 08:41:09 +0000 2020, -116.361297, 33.740538, Love this! Thank you 
CammiGarrett, Thu Jun 11 08:41:09 +0000 2020, -100.076888, 31.168893, Just kind of emptying half of my life before I move so I’m just gonna leave this here....#collegestudent #Depop… https://t.co/aO7u8ZzbTI 
WaltWills_, Thu Jun 11 08:41:11 +0000 2020, -77.391827, 37.208034, @FatHoesAndTacos Love 
gandolf_s, Thu Jun 11 08:41:11 +0000 2020, -84.433106, 33.767195, @lehimesa ❤️❤️❤️❤️she fanks mew❤️❤️❤️ 
miyaarmstrong, Thu Jun 11 08:41:11 +0000 2020, -87.348367, 41.415222, @waiala_kahele  Speakers will be: Avis Heard from "Lets Cook it Out" Cooking School Katie JordanPresident of Coa… https://t.co/WDAS4n8ysb 
SofaKing_Gee, Thu Jun 11 08:41:11 +0000 2020, -118.411907, 34.020789, I may be way too high the sky is in my way 
Daymonea, Thu Jun 11 08:41:11 +0000 2020, -75.386460, 39.145024, I really don’t be caring what mfs think😭is that bad? 
mxnifrmclt_yp, Thu Jun 11 08:41:12 +0000 2020, -79.857363, 36.090397, i be humble to a lot of shit 😂 idk y 
jhamby, Thu Jun 11 08:41:12 +0000 2020, -118.411907, 34.020789, One of many formats the VICE Commodore 8-bit emulator supports (most of them introduced by *other C64 emulators*) i… https://t.co/14p9l9wqJh 
NellyDrayton, Thu Jun 11 08:41:12 +0000 2020, -85.722346, 38.195555, My love Absolutely can  🖤 
SottosantiSara, Thu Jun 11 08:41:12 +0000 2020, -149.557071, 61.530568, You ever feel numb? And you just want to feel something again? 
_Merriam, Thu Jun 11 08:41:12 +0000 2020, -119.025163, 35.346902, @LexisNunez21 BETTT 🤪🤪 
FletcherVaughn, Thu Jun 11 08:41:13 +0000 2020, -84.433106, 33.767195, @popstarbenny I feel like I can always make something just a little better. But at a certain point you just have to… https://t.co/xEjtYZBlcW 
edithcotac, Thu Jun 11 08:41:13 +0000 2020, -109.204046, 31.022730, Siento que me estan poniendo un examen de calculo con la serie de Dark 🤯 
spongetwan, Thu Jun 11 08:41:13 +0000 2020, -80.233328, 25.782353, DoorDash Driver Allegedly Held at Gunpoint | NowThis https://t.co/bg6UZLlxRk via @YouTube 
DeadDoll3333, Thu Jun 11 08:41:14 +0000 2020, -82.672903, 27.795720, @realDonaldTrump INSANE IN THE MEMBRANE! 
DeJahJNicole, Thu Jun 11 08:41:14 +0000 2020, -95.446486, 29.838495, All y’all weird for obsessing &amp; caring about a rappers babymomma 
jaliasmommy, Thu Jun 11 08:41:14 +0000 2020, -122.228685, 37.791994, this the fuckin tweet 
KnightsLP7245, Thu Jun 11 08:41:14 +0000 2020, -81.380953, 27.251275, Overcoming Vices (Part I) https://t.co/A6Nb9GFmIK via @YouTube 
Longlivetrigga, Thu Jun 11 08:41:14 +0000 2020, -89.922029, 35.133521, If we were together you’d get head like this but a lil naster every night an before you go to work #ButImSingle https://t.co/LvFzBQhXpg 
SkrrtOnJake, Thu Jun 11 08:41:14 +0000 2020, -117.196526, 33.566980, EWWW. 
GloriaC7384, Thu Jun 11 08:41:14 +0000 2020, -87.263022, 33.858303, Soon you will be 
bow_bat, Thu Jun 11 08:41:14 +0000 2020, -118.408990, 34.006012, Follow up tweet if you watch Requiem for a Dream or Emma with me I’ll call it a date and tell people we held hands 
tee__birch, Thu Jun 11 08:41:16 +0000 2020, -79.759591, 43.724971, @melaninyourgirl LMFAOO would always be calling someone that styll 
noshwadeee, Thu Jun 11 08:41:16 +0000 2020, -78.657837, 35.843981, i wonder who’s going to show there true self 🤔 let’s see who show out 
Same_Old_Chelle, Thu Jun 11 08:41:16 +0000 2020, -95.446486, 29.838495, Jean Peters Baker: 5 months is too long for no charges.  Cameron Lamb's family deserves justice. - Sign the Petitio… https://t.co/PPusM1GXlV 
JacobWa18545551, Thu Jun 11 08:41:16 +0000 2020, -122.228685, 37.791994, New York strip https://t.co/VmOAZVOGMo 
_michellem28, Thu Jun 11 08:41:16 +0000 2020, -118.411907, 34.020789, But why am I crying?https://t.co/ZZcFIwmsvv 
dnl_xoxo, Thu Jun 11 08:41:17 +0000 2020, -119.855078, 34.421639, i hate that i only study well in the middle of the night, my sleep schedule is always a mess 
aftrprtynxtdoor, Thu Jun 11 08:41:18 +0000 2020, -118.411907, 34.020789, the sun doesn’t discriminate on a single soul I’M GOING TO SHINE REGARDLESS 
TruckinEh, Thu Jun 11 08:41:18 +0000 2020, -82.131155, 33.479981, Pitter patter...let's get at er... Florida bound 🌴🛣️🚛 https://t.co/3smTb1mBgD 
anotheryew, Thu Jun 11 08:41:19 +0000 2020, -88.310447, 42.039940, mark sloan is Alive in my eyes 
_Luigibo, Thu Jun 11 08:41:19 +0000 2020, -122.162294, 37.705044, Straight cap. I be escalating shit for my own amusement lmao 
Andrea__Campos, Thu Jun 11 08:41:20 +0000 2020, -100.293591, 25.641718, Siempre quisiste conocer esta faceta mía y ahora que lo estoy no estás más en mi vida, amiga. 
Singer4BoCo, Thu Jun 11 08:41:20 +0000 2020, -105.112216, 40.165931, @peaksoil Eric, happy to clarify.  I believe that I'm a Progressive with a record of results. Lots of people have p… https://t.co/7WRr0GYrqX 
victoriaXayala_, Thu Jun 11 08:41:20 +0000 2020, -119.306608, 37.269176, Well ig it’s time to get a new membership at a dif gym now😂any ones in Yuba actually open rn? 
idcccc_domi, Thu Jun 11 08:41:20 +0000 2020, -86.611411, 34.706027, @tajaa__ Thank you sis 😅🥰 
DebraKStone1, Thu Jun 11 08:41:21 +0000 2020, -121.971926, 38.362844, @the8bitPOS @ChuckCallesto Grow up you dumb child. 
whoissizzle, Thu Jun 11 08:41:22 +0000 2020, -81.068556, 29.190223, That PR stunt Mayor Keisha Lance Bottoms pulled last week at the BLM protest in Atlanta got some people pissed off,… https://t.co/qlQoT6RCKJ 
plittletvguy, Thu Jun 11 08:41:22 +0000 2020, -71.356088, 41.803749, https://t.co/VUNf9dLm6C 
Rico_ThaShooter, Thu Jun 11 08:41:22 +0000 2020, -81.576885, 41.531726, Man I’m dead af 😭😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 
AdenOrozco22, Thu Jun 11 08:41:22 +0000 2020, -118.007164, 33.900901, Can’t help but laugh at this 
RodzMike, Thu Jun 11 08:41:22 +0000 2020, -123.924352, 45.994304, @realDonaldTrump @RichforGA 😂😂😂😂😂😂 
MiguelMvrtinez, Thu Jun 11 08:41:22 +0000 2020, -117.851089, 33.842863, @HealthyKiwi_ 🎶hola bebe....como has estadooooooo🎶 https://t.co/jdldAEqVrk 
twoxflash, Thu Jun 11 08:41:22 +0000 2020, -115.061127, 36.184754, This was meant for the drafts 
albp_b, Thu Jun 11 08:41:23 +0000 2020, -117.585658, 33.859093, @RepMattGaetz Make sure that you take a knee, kneel!!! 😶Anything else the enraged degenerates and arsonist want???!! 
amanduh_darling, Thu Jun 11 08:41:23 +0000 2020, -114.583714, 33.603699, I hate my sleep schedule 🙄 I either sleep a lot or none at all 
313_4859, Thu Jun 11 08:41:23 +0000 2020, -84.340000, 33.578600, Just posted a photo @ Morrow, Georgia https://t.co/MWM5wTZOde 
ahsilrahc, Thu Jun 11 08:41:23 +0000 2020, -76.783897, 38.764564, https://t.co/Sa7FdIsCnf 
Real_drew5, Thu Jun 11 08:41:24 +0000 2020, -117.220413, 33.809139, @euphimaa 🥵 
bouvydee, Thu Jun 11 08:41:25 +0000 2020, -80.546916, 43.482152, @DeeBeeMARC I shoooooocccckkkkk 
owenwardsr, Thu Jun 11 08:41:25 +0000 2020, -83.804475, 27.698682, @AndrewNeill91 @DJTsavesAmerica @RealJamesWoods #LOWCLASSMORONS 
DelgadoTributo, Thu Jun 11 08:41:26 +0000 2020, -117.104989, 32.810012, El paro genera un ascenso de la homosexualidad F A N T A S Y 
EspnHam9, Thu Jun 11 08:41:27 +0000 2020, -118.222017, 33.884968, @_mellopezc Always do 
Nvdxty, Thu Jun 11 08:41:28 +0000 2020, -157.799589, 21.319944, I’m really crying. Gotta love the homies on the block. Fr. 
_antonilya, Thu Jun 11 08:41:28 +0000 2020, -122.630908, 45.536402, dating is hard when you’re picky af. 
_xPARIAHx, Thu Jun 11 08:41:28 +0000 2020, -96.830093, 46.864883, *ahem*Smash capitalism 
alking906, Thu Jun 11 08:41:29 +0000 2020, -115.135165, 36.060964, Okay. I’ll play ball. Here’s my Vogue challenge. https://t.co/rSG1lq4WH2 
Deqwertii, Thu Jun 11 08:41:29 +0000 2020, -122.917508, 49.206752, @drthyfld Well mo to 
jakdickson69, Thu Jun 11 08:41:29 +0000 2020, -76.620482, 39.284713, That pussy talking 
iZainmustafa, Thu Jun 11 08:41:30 +0000 2020, -97.135638, 32.701850, Screenshots from upcoming video; Camping trip to Hot Springs, Arkansas.Can't wait to finish it up by tonight and… https://t.co/T0eiqozp8v 
TinxDtl, Thu Jun 11 08:41:30 +0000 2020, -79.616073, 43.555244, 4 fuck sake 😅 
SJsWorld_, Thu Jun 11 08:41:31 +0000 2020, -75.770041, 42.746617, Love this idea!!! @britten_adam that’s just the type of creative mind @CoverCitySports is looking for!! 
whats_running, Thu Jun 11 08:41:31 +0000 2020, -76.316400, 39.772900, Muddy Creek (Susquehanna trib): Running https://t.co/ssWiRKuoGm 
daprivate3, Thu Jun 11 08:41:31 +0000 2020, -96.621634, 32.907642, @FakeGucciSIides do not accept the return 
marceizlyons_, Thu Jun 11 08:41:32 +0000 2020, -115.128846, 36.136412, Being nice isn’t being weak. Being loving isn’t being weak. Being a good person isn’t being weak. People do all the… https://t.co/IV3Je576DK 
worldwideweb53, Thu Jun 11 08:41:32 +0000 2020, -70.679381, 42.630955, This tweet saddened me beyond all measure. Why must living creatures die? My heart goes out to Edward and my prayer… https://t.co/AUEfS2IRE5 
disneymike, Thu Jun 11 08:41:33 +0000 2020, -117.475000, 33.999400, Perrier Abstract #perrier #abstract #abstractart #bottles #glass #focusstacking #heliconfocus #riverside… https://t.co/TToXoERDdN 
whats_running, Thu Jun 11 08:41:33 +0000 2020, -92.138300, 43.347400, Turkey: Running https://t.co/kx0iVGEOhz 
DeadGhostx2, Thu Jun 11 08:41:34 +0000 2020, -111.498181, 28.969863, @paorivas00 Ya te dije que cuando quieras, pero le sacas 
hesoprettty, Thu Jun 11 08:41:34 +0000 2020, -83.804475, 27.698682, Being gay is fun until you want a relationship 🥴. 
Kaitoofficial2, Thu Jun 11 08:41:34 +0000 2020, -83.260274, 42.479810, I hope some bitch say something to me like this😂 I'mma make her and her grandchildren's feelings hurt😂 
Marrrriiellaaa, Thu Jun 11 08:41:35 +0000 2020, -120.987468, 37.663817, I'm so indecisive, you can't cuff me, but I'm wifey 
2077Mt, Thu Jun 11 08:41:35 +0000 2020, -117.247875, 47.630038, The new kid is here ... he's armed to the teeth &amp; a bit unstable... follow me for the more adventurous things in ga… https://t.co/EraumBHMWA 
zoeheiler, Thu Jun 11 08:41:35 +0000 2020, -83.804475, 27.698682, @KellyCantTweet @perolikeme ty queens 
Moneybagg_Diana, Thu Jun 11 08:41:35 +0000 2020, -97.011168, 32.655678, I ain’t had nobody do me like you 
TrashBagofGyros, Thu Jun 11 08:41:36 +0000 2020, -80.926628, 33.631140, https://t.co/8PFlG5oJe9 
trev_M4, Thu Jun 11 08:41:36 +0000 2020, -106.632718, 35.117002, Just think in 5 years so many of these racist will be gone ❤️😁 
miss_anathea, Thu Jun 11 08:41:36 +0000 2020, -73.723025, 45.557830, @seanljt I believe women 
abavila007, Thu Jun 11 08:41:37 +0000 2020, -100.076888, 31.168893, Whoa... hey 😍 
TaeBrisko, Thu Jun 11 08:41:37 +0000 2020, -79.857363, 36.090397, Giveon pen is crazyyyyy 
sharnicmarc, Thu Jun 11 08:41:38 +0000 2020, -83.804475, 27.698682, REVERSED RACISM 🏎 🏴👇 
EulyJayster, Thu Jun 11 08:41:38 +0000 2020, -102.008987, 33.519735, @JackPosobiec Well Jack walls are built to either keep people in or keep people out. They are actually great struct… https://t.co/7OMADqFgox 
miyaarmstrong, Thu Jun 11 08:41:38 +0000 2020, -87.348367, 41.415222, @abbie_vaniece  Speakers will be: Avis Heard from "Lets Cook it Out" Cooking School Katie JordanPresident of Coa… https://t.co/ay6pHJsQP6 
ItzMrBlunt2Yall, Thu Jun 11 08:41:39 +0000 2020, -117.000831, 32.705576, I’ve waited so long to see this meme again lol 
badgalllvic, Thu Jun 11 08:41:39 +0000 2020, -117.022463, 32.633767, Who knows someone doing pedis 😔 
nnabuck, Thu Jun 11 08:41:40 +0000 2020, -104.789327, 38.888519, Dis tew much 🥺 
pseudopink_, Thu Jun 11 08:41:40 +0000 2020, -118.411907, 34.020789, in less than a month, it will be the one year anniversary of when @victoriaelyse23, @MadisoStranglen, and i blew up… https://t.co/lJ9ubjAQB6 
Hamiidi_Twisty, Thu Jun 11 08:41:40 +0000 2020, -77.728988, 39.634461, ALLAHOUMA AMINE 🙏🏾🤗 
mixsooke29, Thu Jun 11 08:41:40 +0000 2020, -149.758794, 61.235042, The media is a hell of a drug 
PaulRoseJr, Thu Jun 11 08:41:40 +0000 2020, -118.079306, 34.117279, @avishaiw @OKBJGM Better to let him be the “bad guy” anyways... 
RodzMike, Thu Jun 11 08:41:41 +0000 2020, -123.924352, 45.994304, @realDonaldTrump @sdmts @USDOT U sending 😂😂😂😂😂😂😂😂😂😂😂 
gandolf_s, Thu Jun 11 08:41:41 +0000 2020, -84.433106, 33.767195, @jypseywheel Do wu really fink so? 
Mike41020862, Thu Jun 11 08:41:41 +0000 2020, -82.669467, 40.365160, @lacybreasts https://t.co/ogfZiM5IHH 
Jose_A_Santiago, Thu Jun 11 08:41:41 +0000 2020, -106.417430, 31.793368, @BrandonStraka @Oprah https://t.co/le7RIBFzxl 
BiqtchPuddin, Thu Jun 11 08:41:41 +0000 2020, -118.411907, 34.020789, Lol @NintendoAmerica &amp; #animalcrossing developers reading tweets like this likę... https://t.co/Grpuv2FasB 
TheRealHyjinx, Thu Jun 11 08:41:41 +0000 2020, -122.630908, 45.536402, 😂😂🤣😂🤣😂 FACTS!!!! 
quis__custodiet, Thu Jun 11 08:41:41 +0000 2020, -118.279430, 34.051570, 0841ZN223LA LAPD AIR SUPPORT DIVISIONSquawk: 1200N34.0516 W118.2794Altitude: 1225ftCourse: 109ºGroundspeed: 7… https://t.co/bmoHHEV3FQ 
xo_tinyJ, Thu Jun 11 08:41:42 +0000 2020, -82.755341, 27.992711, sexual healinggggg 
karibaltazar05, Thu Jun 11 08:41:42 +0000 2020, -102.888989, 31.578888, your energy will show me what you want way before your actions do. 
simplyylesslie, Thu Jun 11 08:41:43 +0000 2020, -122.231788, 47.959950, I’ve been doing my homework for like 4 hours already... there’s no way I’m this dumb wtf 
withejays, Thu Jun 11 08:41:43 +0000 2020, -80.307064, 25.976124, Free that nigga Yak RIGHT NOW‼️ 
FazeBob23, Thu Jun 11 08:41:44 +0000 2020, -97.432425, 27.737151, Cranked Scrapyard is actually INSANE 
Bobbiea0610, Thu Jun 11 08:41:44 +0000 2020, -92.061177, 30.206079, @ProjectLincoln Thank you, Lincoln Project, for speaking out. 
___EARFQUAKE, Thu Jun 11 08:41:45 +0000 2020, -74.232784, 40.725694, @raycondones stay woke pig ass nigga https://t.co/S0LnjrZ6Dt 
HugoRodriguezzp, Thu Jun 11 08:41:46 +0000 2020, -111.498181, 28.969863, Los weyes que venden mancuernas barras bancos y todo pa entrenar están peor que los que venden cheve neta 
k_jamilia, Thu Jun 11 08:41:46 +0000 2020, -86.791549, 36.200008, @Ceelow_P It’s a vagacial but they’re just doing too much. I’ve never been aroused by it.  She’s weird. 
MischiefSilver, Thu Jun 11 08:41:46 +0000 2020, -117.397616, 33.935822, @KP11Photos Love you KP 
Kaitoofficial2, Thu Jun 11 08:41:46 +0000 2020, -83.260274, 42.479810, @GusFuku 間違いない笑笑やり続けてしまう笑 
gronaron1, Thu Jun 11 08:41:47 +0000 2020, -74.322794, 40.307615, https://t.co/YsvFB0sY5q 
duaneeric2, Thu Jun 11 08:41:48 +0000 2020, -97.754724, 30.323346, The LateShowWith James Corden CARPOOL KARAOKE WITH ED SHEERAN. https://t.co/EU4jWGuCaT 
TheDonnnieSharp, Thu Jun 11 08:41:48 +0000 2020, -120.395326, 38.027994, @Pismo_B Fucking Clown World 
Stephan19586329, Thu Jun 11 08:41:49 +0000 2020, -82.669467, 40.365160, @Michael17293911 @_ReaalAmerican_ @realDonaldTrump @BretBaier @FoxNews Agreed!!  Plus, they have a President that c… https://t.co/ppL8srID2n 
munalamis, Thu Jun 11 08:41:49 +0000 2020, -118.411907, 34.020789, sometimes it’s just easier for me to explain my feelings in video edits than in words 🌚 
madhumehta124, Thu Jun 11 08:41:49 +0000 2020, -88.205959, 41.976145, @SrBachchan So true sir, when I lived in India never realized that how much work other people used to do for us! I… https://t.co/UaB5mlWUGD 
Cynthiiamariiee, Thu Jun 11 08:41:50 +0000 2020, -117.462698, 34.108160, @stormyamaya Miss you more! 
ComicJustinLive, Thu Jun 11 08:41:51 +0000 2020, -117.379900, 33.191700, Check out this a interview With https://t.co/Hy6bF6YMuG...Thank you for letting me share my story... @ Oceanside, C… https://t.co/RxLakvqHCA 
theGOAT_kennyD, Thu Jun 11 08:41:51 +0000 2020, -118.346153, 33.953633, 😂😂😂😂 
laserhaas01, Thu Jun 11 08:41:51 +0000 2020, -117.851089, 33.842863, @JonahDispatch @MittRomney should be in JAIL; and thd feds need to clas back 100s of millions of dollars (and billi… https://t.co/5emY553YGA 
foreskinfiesta, Thu Jun 11 08:41:51 +0000 2020, -117.772917, 34.065450, The way that I’m just flying thru 23 🤡 
gronaron1, Thu Jun 11 08:41:52 +0000 2020, -74.322794, 40.307615, https://t.co/40uiwpFWDK 
PoppethThyPusey, Thu Jun 11 08:41:53 +0000 2020, -73.849441, 40.850347, Im really schmacked.  Imma knock da fuq out on this plane 
OfficialBeccaB, Thu Jun 11 08:41:53 +0000 2020, -98.540651, 29.417501, its a jokeee 
only_melah, Thu Jun 11 08:41:53 +0000 2020, -84.340899, 33.606430, It’s not bad to forgive , that’s actually the most healthy thing for you 
BoiJuanda, Thu Jun 11 08:41:53 +0000 2020, -90.158017, 32.230987, How convenient - they placed the black dude up front 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 
BiancaToSeoul, Thu Jun 11 08:41:53 +0000 2020, -98.189648, 26.167904, Crazy how I could be wearing lingerie or a bikini but you wouldn’t know cause you not following me 👀 https://t.co/cdGq7flY1A 
gandolf_s, Thu Jun 11 08:41:53 +0000 2020, -84.433106, 33.767195, @JoananCharlotte 😹😹😹😹😹😹 
Astro_Itau, Thu Jun 11 08:41:53 +0000 2020, -80.117117, 26.931496, Bom diaaaaaa! Hoje teu dia será abençoado meu guerreiro. Fique com essa pequena charge enquanto aprecia o nascer de… https://t.co/t5GfXR3vFB 
TheKingKeon, Thu Jun 11 08:41:54 +0000 2020, -119.025163, 35.346902, I think imma get my passport tomorrow 
tiahh_, Thu Jun 11 08:41:54 +0000 2020, -89.338039, 31.310637, 🥺😍😭 
Charles32862415, Thu Jun 11 08:41:54 +0000 2020, -118.411907, 34.020789, https://t.co/pwxkgsa88x 
ClarenceShepa16, Thu Jun 11 08:41:54 +0000 2020, -77.641937, 43.057039, They’re fucking nasty.!!! 
angellkayy_, Thu Jun 11 08:41:55 +0000 2020, -121.278605, 38.119674, @tiffxnnyyy she’s so beautiful 😭😭 
luigidino, Thu Jun 11 08:41:55 +0000 2020, -89.266508, 39.739300, @jrgaillot @realDonaldTrump Making a complete ass of himself. 
BeeverlyHouston, Thu Jun 11 08:41:56 +0000 2020, -75.028639, 39.789530, Full Video George Floyd Died After Police Knelt on His Neck During Arres... https://t.co/lmdLlOKzgy via @YouTube 
Zopirruco, Thu Jun 11 08:41:56 +0000 2020, -115.229180, 31.789670, “Ni siquiera sabemos lo fuertes que somos hasta que nos vemos obligados a sacar esa fuerza oculta. En tiempos de tr… https://t.co/q0XiZVphok 
bow_bat, Thu Jun 11 08:41:57 +0000 2020, -118.408990, 34.006012, @JTenzah I told her she has too at this point, she’s so scared of anime 
RodzMike, Thu Jun 11 08:41:57 +0000 2020, -123.924352, 45.994304, @realDonaldTrump @PGHtransit @USDOT I'm sending 😂😂😂😂😂😂😂😂😂😂😂😂😂 
Bmachime4054, Thu Jun 11 08:41:57 +0000 2020, -122.641388, 45.369307, Adventure time = good show 
DeJahJNicole, Thu Jun 11 08:41:58 +0000 2020, -95.446486, 29.838495, God. 
gronaron1, Thu Jun 11 08:41:59 +0000 2020, -74.322794, 40.307615, https://t.co/cUrh71Wr3U 
bigpaulierules, Thu Jun 11 08:42:00 +0000 2020, -75.297902, 40.004108, #BeWeirdIn5Words Jumping Like Your A Horse! https://t.co/vtDIedSEV0 
stevegarfield, Thu Jun 11 08:42:00 +0000 2020, -71.088712, 42.313670, @EvelynRobinson @jimmyfallon @GraberOlives The pistachios are good! 
